window_index,deviation_score,smoothed_score,status,consecutive_exceedances,recommended_action,run,rul_label
360,0.4747,0.8223,NORMAL,0,Continue operation and monitoring,test_run_0,1068.0
361,1.3694,0.9317,NORMAL,0,Continue operation and monitoring,test_run_0,1067.0
362,0.765,0.8984,NORMAL,0,Continue operation and monitoring,test_run_0,1066.0
363,0.8687,0.8924,NORMAL,0,Continue operation and monitoring,test_run_0,1065.0
364,0.8716,0.8883,NORMAL,0,Continue operation and monitoring,test_run_0,1064.0
365,0.7941,0.8694,NORMAL,0,Continue operation and monitoring,test_run_0,1063.0
366,0.8616,0.8679,NORMAL,0,Continue operation and monitoring,test_run_0,1062.0
367,0.9326,0.8808,NORMAL,0,Continue operation and monitoring,test_run_0,1061.0
368,0.6965,0.844,NORMAL,0,Continue operation and monitoring,test_run_0,1060.0
369,0.9499,0.8652,NORMAL,0,Continue operation and monitoring,test_run_0,1059.0
370,0.6852,0.8292,NORMAL,0,Continue operation and monitoring,test_run_0,1058.0
371,0.7072,0.8048,NORMAL,0,Continue operation and monitoring,test_run_0,1057.0
372,1.5702,0.9579,NORMAL,0,Continue operation and monitoring,test_run_0,1056.0
373,0.7559,0.9175,NORMAL,0,Continue operation and monitoring,test_run_0,1055.0
374,0.929,0.9198,NORMAL,0,Continue operation and monitoring,test_run_0,1054.0
375,0.9742,0.9307,NORMAL,0,Continue operation and monitoring,test_run_0,1053.0
376,0.6643,0.8774,NORMAL,0,Continue operation and monitoring,test_run_0,1052.0
377,0.7198,0.8459,NORMAL,0,Continue operation and monitoring,test_run_0,1051.0
378,0.3871,0.7541,NORMAL,0,Continue operation and monitoring,test_run_0,1050.0
379,0.8372,0.7707,NORMAL,0,Continue operation and monitoring,test_run_0,1049.0
380,0.6833,0.7532,NORMAL,0,Continue operation and monitoring,test_run_0,1048.0
381,1.0041,0.8034,NORMAL,0,Continue operation and monitoring,test_run_0,1047.0
382,0.7162,0.786,NORMAL,0,Continue operation and monitoring,test_run_0,1046.0
383,0.6174,0.7522,NORMAL,0,Continue operation and monitoring,test_run_0,1045.0
384,0.6442,0.7306,NORMAL,0,Continue operation and monitoring,test_run_0,1044.0
385,1.1141,0.8073,NORMAL,0,Continue operation and monitoring,test_run_0,1043.0
386,0.7596,0.7978,NORMAL,0,Continue operation and monitoring,test_run_0,1042.0
387,0.8642,0.8111,NORMAL,0,Continue operation and monitoring,test_run_0,1041.0
388,0.7702,0.8029,NORMAL,0,Continue operation and monitoring,test_run_0,1040.0
389,0.538,0.7499,NORMAL,0,Continue operation and monitoring,test_run_0,1039.0
390,0.687,0.7373,NORMAL,0,Continue operation and monitoring,test_run_0,1038.0
391,0.7192,0.7337,NORMAL,0,Continue operation and monitoring,test_run_0,1037.0
392,0.9647,0.7799,NORMAL,0,Continue operation and monitoring,test_run_0,1036.0
393,0.5647,0.7369,NORMAL,0,Continue operation and monitoring,test_run_0,1035.0
394,0.631,0.7157,NORMAL,0,Continue operation and monitoring,test_run_0,1034.0
395,0.7232,0.7172,NORMAL,0,Continue operation and monitoring,test_run_0,1033.0
396,0.9164,0.757,NORMAL,0,Continue operation and monitoring,test_run_0,1032.0
397,0.8455,0.7747,NORMAL,0,Continue operation and monitoring,test_run_0,1031.0
398,1.0444,0.8287,NORMAL,0,Continue operation and monitoring,test_run_0,1030.0
399,0.6157,0.7861,NORMAL,0,Continue operation and monitoring,test_run_0,1029.0
400,0.4304,0.7149,NORMAL,0,Continue operation and monitoring,test_run_0,1028.0
401,0.4954,0.671,NORMAL,0,Continue operation and monitoring,test_run_0,1027.0
402,0.7892,0.6947,NORMAL,0,Continue operation and monitoring,test_run_0,1026.0
403,0.6623,0.6882,NORMAL,0,Continue operation and monitoring,test_run_0,1025.0
404,0.7753,0.7056,NORMAL,0,Continue operation and monitoring,test_run_0,1024.0
405,0.8387,0.7322,NORMAL,0,Continue operation and monitoring,test_run_0,1023.0
406,0.5335,0.6925,NORMAL,0,Continue operation and monitoring,test_run_0,1022.0
407,0.4428,0.6426,NORMAL,0,Continue operation and monitoring,test_run_0,1021.0
408,0.5866,0.6314,NORMAL,0,Continue operation and monitoring,test_run_0,1020.0
409,0.569,0.6189,NORMAL,0,Continue operation and monitoring,test_run_0,1019.0
410,1.8699,0.8691,NORMAL,0,Continue operation and monitoring,test_run_0,1018.0
411,0.5697,0.8092,NORMAL,0,Continue operation and monitoring,test_run_0,1017.0
412,0.4957,0.7465,NORMAL,0,Continue operation and monitoring,test_run_0,1016.0
413,0.7086,0.7389,NORMAL,0,Continue operation and monitoring,test_run_0,1015.0
414,1.1373,0.8186,NORMAL,0,Continue operation and monitoring,test_run_0,1014.0
415,0.9593,0.8468,NORMAL,0,Continue operation and monitoring,test_run_0,1013.0
416,0.6262,0.8026,NORMAL,0,Continue operation and monitoring,test_run_0,1012.0
417,0.7516,0.7924,NORMAL,0,Continue operation and monitoring,test_run_0,1011.0
418,0.5504,0.744,NORMAL,0,Continue operation and monitoring,test_run_0,1010.0
419,0.8019,0.7556,NORMAL,0,Continue operation and monitoring,test_run_0,1009.0
420,0.8682,0.7781,NORMAL,0,Continue operation and monitoring,test_run_0,1008.0
421,0.7087,0.7642,NORMAL,0,Continue operation and monitoring,test_run_0,1007.0
422,0.7284,0.7571,NORMAL,0,Continue operation and monitoring,test_run_0,1006.0
423,0.7112,0.7479,NORMAL,0,Continue operation and monitoring,test_run_0,1005.0
424,0.9931,0.7969,NORMAL,0,Continue operation and monitoring,test_run_0,1004.0
425,1.3305,0.9036,NORMAL,0,Continue operation and monitoring,test_run_0,1003.0
426,0.819,0.8867,NORMAL,0,Continue operation and monitoring,test_run_0,1002.0
427,0.7412,0.8576,NORMAL,0,Continue operation and monitoring,test_run_0,1001.0
428,0.8654,0.8592,NORMAL,0,Continue operation and monitoring,test_run_0,1000.0
429,0.8433,0.856,NORMAL,0,Continue operation and monitoring,test_run_0,999.0
430,1.1732,0.9194,NORMAL,0,Continue operation and monitoring,test_run_0,998.0
431,0.611,0.8578,NORMAL,0,Continue operation and monitoring,test_run_0,997.0
432,1.0836,0.9029,NORMAL,0,Continue operation and monitoring,test_run_0,996.0
433,0.9091,0.9042,NORMAL,0,Continue operation and monitoring,test_run_0,995.0
434,1.2875,0.9808,NORMAL,0,Continue operation and monitoring,test_run_0,994.0
435,0.7708,0.9388,NORMAL,0,Continue operation and monitoring,test_run_0,993.0
436,0.5468,0.8604,NORMAL,0,Continue operation and monitoring,test_run_0,992.0
437,0.9443,0.8772,NORMAL,0,Continue operation and monitoring,test_run_0,991.0
438,0.7356,0.8489,NORMAL,0,Continue operation and monitoring,test_run_0,990.0
439,1.1243,0.904,NORMAL,0,Continue operation and monitoring,test_run_0,989.0
440,1.2538,0.9739,NORMAL,0,Continue operation and monitoring,test_run_0,988.0
441,0.7766,0.9345,NORMAL,0,Continue operation and monitoring,test_run_0,987.0
442,0.8774,0.923,NORMAL,0,Continue operation and monitoring,test_run_0,986.0
443,0.7607,0.8906,NORMAL,0,Continue operation and monitoring,test_run_0,985.0
444,0.7167,0.8558,NORMAL,0,Continue operation and monitoring,test_run_0,984.0
445,1.1622,0.9171,NORMAL,0,Continue operation and monitoring,test_run_0,983.0
446,0.7347,0.8806,NORMAL,0,Continue operation and monitoring,test_run_0,982.0
447,1.0142,0.9073,NORMAL,0,Continue operation and monitoring,test_run_0,981.0
448,0.9628,0.9184,NORMAL,0,Continue operation and monitoring,test_run_0,980.0
449,0.7374,0.8822,NORMAL,0,Continue operation and monitoring,test_run_0,979.0
450,0.7817,0.8621,NORMAL,0,Continue operation and monitoring,test_run_0,978.0
451,0.7802,0.8457,NORMAL,0,Continue operation and monitoring,test_run_0,977.0
452,0.7456,0.8257,NORMAL,0,Continue operation and monitoring,test_run_0,976.0
453,0.7161,0.8038,NORMAL,0,Continue operation and monitoring,test_run_0,975.0
454,0.9901,0.841,NORMAL,0,Continue operation and monitoring,test_run_0,974.0
455,1.3468,0.9422,NORMAL,0,Continue operation and monitoring,test_run_0,973.0
456,1.0831,0.9704,NORMAL,0,Continue operation and monitoring,test_run_0,972.0
457,0.8988,0.9561,NORMAL,0,Continue operation and monitoring,test_run_0,971.0
458,0.8016,0.9252,NORMAL,0,Continue operation and monitoring,test_run_0,970.0
459,0.9342,0.927,NORMAL,0,Continue operation and monitoring,test_run_0,969.0
460,1.0522,0.952,NORMAL,0,Continue operation and monitoring,test_run_0,968.0
461,0.5336,0.8683,NORMAL,0,Continue operation and monitoring,test_run_0,967.0
462,0.9895,0.8926,NORMAL,0,Continue operation and monitoring,test_run_0,966.0
463,0.8578,0.8856,NORMAL,0,Continue operation and monitoring,test_run_0,965.0
464,0.8744,0.8834,NORMAL,0,Continue operation and monitoring,test_run_0,964.0
465,0.883,0.8833,NORMAL,0,Continue operation and monitoring,test_run_0,963.0
466,1.1181,0.9303,NORMAL,0,Continue operation and monitoring,test_run_0,962.0
467,0.7225,0.8887,NORMAL,0,Continue operation and monitoring,test_run_0,961.0
468,0.8598,0.8829,NORMAL,0,Continue operation and monitoring,test_run_0,960.0
469,0.6066,0.8277,NORMAL,0,Continue operation and monitoring,test_run_0,959.0
470,1.0833,0.8788,NORMAL,0,Continue operation and monitoring,test_run_0,958.0
471,0.7641,0.8558,NORMAL,0,Continue operation and monitoring,test_run_0,957.0
472,1.1676,0.9182,NORMAL,0,Continue operation and monitoring,test_run_0,956.0
473,0.9593,0.9264,NORMAL,0,Continue operation and monitoring,test_run_0,955.0
474,0.7481,0.8907,NORMAL,0,Continue operation and monitoring,test_run_0,954.0
475,0.8851,0.8896,NORMAL,0,Continue operation and monitoring,test_run_0,953.0
476,0.983,0.9083,NORMAL,0,Continue operation and monitoring,test_run_0,952.0
477,0.9544,0.9175,NORMAL,0,Continue operation and monitoring,test_run_0,951.0
478,0.6713,0.8683,NORMAL,0,Continue operation and monitoring,test_run_0,950.0
479,0.952,0.885,NORMAL,0,Continue operation and monitoring,test_run_0,949.0
480,1.2268,0.9534,NORMAL,0,Continue operation and monitoring,test_run_0,948.0
481,0.6965,0.902,NORMAL,0,Continue operation and monitoring,test_run_0,947.0
482,0.9655,0.9147,NORMAL,0,Continue operation and monitoring,test_run_0,946.0
483,0.8525,0.9023,NORMAL,0,Continue operation and monitoring,test_run_0,945.0
484,0.6541,0.8526,NORMAL,0,Continue operation and monitoring,test_run_0,944.0
485,1.1431,0.9107,NORMAL,0,Continue operation and monitoring,test_run_0,943.0
486,0.9321,0.915,NORMAL,0,Continue operation and monitoring,test_run_0,942.0
487,0.97,0.926,NORMAL,0,Continue operation and monitoring,test_run_0,941.0
488,0.9179,0.9244,NORMAL,0,Continue operation and monitoring,test_run_0,940.0
489,0.7514,0.8898,NORMAL,0,Continue operation and monitoring,test_run_0,939.0
490,0.676,0.847,NORMAL,0,Continue operation and monitoring,test_run_0,938.0
491,0.9919,0.876,NORMAL,0,Continue operation and monitoring,test_run_0,937.0
492,0.9205,0.8849,NORMAL,0,Continue operation and monitoring,test_run_0,936.0
493,1.0609,0.9201,NORMAL,0,Continue operation and monitoring,test_run_0,935.0
494,1.0927,0.9546,NORMAL,0,Continue operation and monitoring,test_run_0,934.0
495,0.9626,0.9562,NORMAL,0,Continue operation and monitoring,test_run_0,933.0
496,1.2018,1.0053,NORMAL,0,Continue operation and monitoring,test_run_0,932.0
497,0.7315,0.9506,NORMAL,0,Continue operation and monitoring,test_run_0,931.0
498,1.085,0.9774,NORMAL,0,Continue operation and monitoring,test_run_0,930.0
499,0.8804,0.958,NORMAL,0,Continue operation and monitoring,test_run_0,929.0
500,0.8992,0.9463,NORMAL,0,Continue operation and monitoring,test_run_0,928.0
501,0.7742,0.9119,NORMAL,0,Continue operation and monitoring,test_run_0,927.0
502,0.957,0.9209,NORMAL,0,Continue operation and monitoring,test_run_0,926.0
503,0.5256,0.8418,NORMAL,0,Continue operation and monitoring,test_run_0,925.0
504,1.1238,0.8982,NORMAL,0,Continue operation and monitoring,test_run_0,924.0
505,0.7173,0.862,NORMAL,0,Continue operation and monitoring,test_run_0,923.0
506,1.027,0.895,NORMAL,0,Continue operation and monitoring,test_run_0,922.0
507,0.9424,0.9045,NORMAL,0,Continue operation and monitoring,test_run_0,921.0
508,1.5825,1.0401,NORMAL,0,Continue operation and monitoring,test_run_0,920.0
509,0.9125,1.0146,NORMAL,0,Continue operation and monitoring,test_run_0,919.0
510,1.0922,1.0301,NORMAL,0,Continue operation and monitoring,test_run_0,918.0
511,1.2161,1.0673,NORMAL,0,Continue operation and monitoring,test_run_0,917.0
512,0.8561,1.0251,NORMAL,0,Continue operation and monitoring,test_run_0,916.0
513,0.9976,1.0196,NORMAL,0,Continue operation and monitoring,test_run_0,915.0
514,0.9647,1.0086,NORMAL,0,Continue operation and monitoring,test_run_0,914.0
515,0.8537,0.9776,NORMAL,0,Continue operation and monitoring,test_run_0,913.0
516,0.9207,0.9662,NORMAL,0,Continue operation and monitoring,test_run_0,912.0
517,1.0702,0.987,NORMAL,0,Continue operation and monitoring,test_run_0,911.0
518,0.6709,0.9238,NORMAL,0,Continue operation and monitoring,test_run_0,910.0
519,0.7858,0.8962,NORMAL,0,Continue operation and monitoring,test_run_0,909.0
520,1.0591,0.9288,NORMAL,0,Continue operation and monitoring,test_run_0,908.0
521,0.9338,0.9298,NORMAL,0,Continue operation and monitoring,test_run_0,907.0
522,1.1054,0.9649,NORMAL,0,Continue operation and monitoring,test_run_0,906.0
523,0.9415,0.9602,NORMAL,0,Continue operation and monitoring,test_run_0,905.0
524,0.87,0.9422,NORMAL,0,Continue operation and monitoring,test_run_0,904.0
525,1.1698,0.9877,NORMAL,0,Continue operation and monitoring,test_run_0,903.0
526,0.9577,0.9817,NORMAL,0,Continue operation and monitoring,test_run_0,902.0
527,0.9499,0.9753,NORMAL,0,Continue operation and monitoring,test_run_0,901.0
528,1.0911,0.9985,NORMAL,0,Continue operation and monitoring,test_run_0,900.0
529,1.1969,1.0382,NORMAL,0,Continue operation and monitoring,test_run_0,899.0
530,0.8183,0.9942,NORMAL,0,Continue operation and monitoring,test_run_0,898.0
531,0.9854,0.9924,NORMAL,0,Continue operation and monitoring,test_run_0,897.0
532,0.7161,0.9372,NORMAL,0,Continue operation and monitoring,test_run_0,896.0
533,1.9453,1.1388,NORMAL,0,Continue operation and monitoring,test_run_0,895.0
534,0.9356,1.0981,NORMAL,0,Continue operation and monitoring,test_run_0,894.0
535,1.0323,1.085,NORMAL,0,Continue operation and monitoring,test_run_0,893.0
536,0.7862,1.0252,NORMAL,0,Continue operation and monitoring,test_run_0,892.0
537,0.9534,1.0109,NORMAL,0,Continue operation and monitoring,test_run_0,891.0
538,0.8103,0.9707,NORMAL,0,Continue operation and monitoring,test_run_0,890.0
539,1.0024,0.9771,NORMAL,0,Continue operation and monitoring,test_run_0,889.0
540,1.2934,1.0403,NORMAL,0,Continue operation and monitoring,test_run_0,888.0
541,1.1511,1.0625,NORMAL,0,Continue operation and monitoring,test_run_0,887.0
542,0.886,1.0272,NORMAL,0,Continue operation and monitoring,test_run_0,886.0
543,1.095,1.0407,NORMAL,0,Continue operation and monitoring,test_run_0,885.0
544,1.5143,1.1355,NORMAL,0,Continue operation and monitoring,test_run_0,884.0
545,1.4492,1.1982,NORMAL,0,Continue operation and monitoring,test_run_0,883.0
546,1.7752,1.3136,NORMAL,0,Continue operation and monitoring,test_run_0,882.0
547,0.7051,1.1919,NORMAL,0,Continue operation and monitoring,test_run_0,881.0
548,0.8574,1.125,NORMAL,0,Continue operation and monitoring,test_run_0,880.0
549,1.0406,1.1081,NORMAL,0,Continue operation and monitoring,test_run_0,879.0
550,1.2958,1.1457,NORMAL,0,Continue operation and monitoring,test_run_0,878.0
551,1.1205,1.1406,NORMAL,0,Continue operation and monitoring,test_run_0,877.0
552,0.988,1.1101,NORMAL,0,Continue operation and monitoring,test_run_0,876.0
553,0.5964,1.0074,NORMAL,0,Continue operation and monitoring,test_run_0,875.0
554,0.836,0.9731,NORMAL,0,Continue operation and monitoring,test_run_0,874.0
555,1.2329,1.025,NORMAL,0,Continue operation and monitoring,test_run_0,873.0
556,0.8938,0.9988,NORMAL,0,Continue operation and monitoring,test_run_0,872.0
557,1.2041,1.0399,NORMAL,0,Continue operation and monitoring,test_run_0,871.0
558,1.3003,1.092,NORMAL,0,Continue operation and monitoring,test_run_0,870.0
559,0.9873,1.071,NORMAL,0,Continue operation and monitoring,test_run_0,869.0
560,1.1625,1.0893,NORMAL,0,Continue operation and monitoring,test_run_0,868.0
561,0.9329,1.058,NORMAL,0,Continue operation and monitoring,test_run_0,867.0
562,1.2235,1.0911,NORMAL,0,Continue operation and monitoring,test_run_0,866.0
563,0.7154,1.016,NORMAL,0,Continue operation and monitoring,test_run_0,865.0
564,1.464,1.1056,NORMAL,0,Continue operation and monitoring,test_run_0,864.0
565,1.4355,1.1716,NORMAL,0,Continue operation and monitoring,test_run_0,863.0
566,0.5722,1.0517,NORMAL,0,Continue operation and monitoring,test_run_0,862.0
567,0.7836,0.9981,NORMAL,0,Continue operation and monitoring,test_run_0,861.0
568,1.4419,1.0869,NORMAL,0,Continue operation and monitoring,test_run_0,860.0
569,0.7137,1.0122,NORMAL,0,Continue operation and monitoring,test_run_0,859.0
570,1.1262,1.035,NORMAL,0,Continue operation and monitoring,test_run_0,858.0
571,0.9091,1.0098,NORMAL,0,Continue operation and monitoring,test_run_0,857.0
572,0.7899,0.9658,NORMAL,0,Continue operation and monitoring,test_run_0,856.0
573,1.0689,0.9865,NORMAL,0,Continue operation and monitoring,test_run_0,855.0
574,0.9085,0.9709,NORMAL,0,Continue operation and monitoring,test_run_0,854.0
575,0.9977,0.9762,NORMAL,0,Continue operation and monitoring,test_run_0,853.0
576,1.4122,1.0634,NORMAL,0,Continue operation and monitoring,test_run_0,852.0
577,0.867,1.0241,NORMAL,0,Continue operation and monitoring,test_run_0,851.0
578,0.985,1.0163,NORMAL,0,Continue operation and monitoring,test_run_0,850.0
579,0.9112,0.9953,NORMAL,0,Continue operation and monitoring,test_run_0,849.0
580,0.7404,0.9443,NORMAL,0,Continue operation and monitoring,test_run_0,848.0
581,0.8974,0.9349,NORMAL,0,Continue operation and monitoring,test_run_0,847.0
582,3.2257,1.3931,NORMAL,0,Continue operation and monitoring,test_run_0,846.0
583,0.8161,1.2777,NORMAL,0,Continue operation and monitoring,test_run_0,845.0
584,1.0794,1.238,NORMAL,0,Continue operation and monitoring,test_run_0,844.0
585,1.3772,1.2659,NORMAL,0,Continue operation and monitoring,test_run_0,843.0
586,1.3333,1.2793,NORMAL,0,Continue operation and monitoring,test_run_0,842.0
587,0.9781,1.2191,NORMAL,0,Continue operation and monitoring,test_run_0,841.0
588,0.8588,1.147,NORMAL,0,Continue operation and monitoring,test_run_0,840.0
589,0.9297,1.1036,NORMAL,0,Continue operation and monitoring,test_run_0,839.0
590,1.0878,1.1004,NORMAL,0,Continue operation and monitoring,test_run_0,838.0
591,0.9331,1.0669,NORMAL,0,Continue operation and monitoring,test_run_0,837.0
592,1.2155,1.0966,NORMAL,0,Continue operation and monitoring,test_run_0,836.0
593,0.9261,1.0625,NORMAL,0,Continue operation and monitoring,test_run_0,835.0
594,1.0843,1.0669,NORMAL,0,Continue operation and monitoring,test_run_0,834.0
595,1.2293,1.0994,NORMAL,0,Continue operation and monitoring,test_run_0,833.0
596,1.1979,1.1191,NORMAL,0,Continue operation and monitoring,test_run_0,832.0
597,1.1431,1.1239,NORMAL,0,Continue operation and monitoring,test_run_0,831.0
598,1.1231,1.1237,NORMAL,0,Continue operation and monitoring,test_run_0,830.0
599,0.8711,1.0732,NORMAL,0,Continue operation and monitoring,test_run_0,829.0
600,1.0347,1.0655,NORMAL,0,Continue operation and monitoring,test_run_0,828.0
